ECR_ID,Product_Type,Component_Name,Change_Type,Change_Complexity,Supplier_Criticality,Past_Similar_Changes,Team_Experience_Level,BOM_Depth,Urgency,Approval_Time_Days,Parts_Affected,Risk_Score
ECR_1927,Chassis,Valve,Design,9,1,1,2,7,High,18,18,0.3772227016565798
ECR_1928,Engine,Controller,Process,4,1,3,3,4,Medium,11,12,0.33780148433232265
ECR_1929,Display,Connector,Process,3,3,1,1,1,Low,12,2,0.33806071361209994
ECR_1930,Battery,Connector,Process,4,2,2,3,5,Medium,14,10,0.35130084664381145
ECR_1931,Engine,Connector,Design,4,2,2,1,2,Low,13,7,0.34090013469478864
ECR_1932,Battery,Connector,Process,10,4,1,2,4,Medium,24,13,0.39458710619234244
ECR_1933,PCB,Cell,Process,2,3,4,5,1,Medium,9,4,0.33276090225283195
ECR_1934,Display,Controller,Design,1,1,2,5,2,Low,2,5,0.3094571879686204
ECR_1935,Engine,Controller,Process,10,1,1,4,7,Medium,17,16,0.3734441302367219
ECR_1936,Engine,Controller,Process,1,5,2,4,4,High,12,8,0.36372187184583543
ECR_1937,Engine,Frame,Design,8,5,0,3,3,Medium,23,7,0.3762508756354187
ECR_1938,Engine,Sensor,Supplier,2,4,0,1,2,High,14,5,0.34774672312906146
ECR_1939,Engine,Controller,Design,10,1,1,4,3,High,12,9,0.3654365863803674
ECR_1940,Battery,Connector,Process,5,4,0,2,6,Medium,21,15,0.38293995829526195
ECR_1941,Display,Connector,Process,4,3,2,5,1,High,14,4,0.33605387138045195
ECR_1942,PCB,Controller,Process,8,2,4,1,7,High,13,15,0.38773171256970024
ECR_1943,PCB,Controller,Design,2,1,2,5,5,Medium,5,11,0.33907302361291114
ECR_1944,PCB,Connector,Process,10,3,5,1,1,Low,23,7,0.3733278736848419
ECR_1945,PCB,Frame,Process,9,1,4,4,2,Low,15,8,0.3592740113282831
ECR_1946,Battery,Valve,Design,7,5,4,4,3,High,23,8,0.3955996222375364
ECR_1947,Chassis,Valve,Supplier,7,4,2,3,3,High,17,11,0.37179201141304896
ECR_1948,Display,Controller,Supplier,1,5,3,1,4,Low,14,4,0.35544519572550903
ECR_1949,Engine,Cell,Process,2,2,3,2,1,High,6,4,0.32371593790781034
ECR_1950,Chassis,Controller,Design,4,5,2,4,1,Low,15,1,0.344295531042505
ECR_1951,PCB,Controller,Process,4,1,3,3,2,Medium,10,4,0.32389236020154494
ECR_1952,Chassis,Valve,Design,3,5,2,4,3,High,11,5,0.3617046789913035
ECR_1953,Display,Connector,Design,7,1,1,5,2,Medium,12,8,0.33905439875623394
ECR_1954,Engine,Controller,Supplier,8,2,2,4,2,Low,19,7,0.34886380479647755
ECR_1955,Engine,Connector,Supplier,2,5,1,1,6,Low,13,11,0.3742368546208545
ECR_1956,Display,Connector,Design,4,4,1,3,3,Medium,18,8,0.3630296140289204
ECR_1957,Display,Cell,Process,3,4,6,1,2,High,14,6,0.3586287193341391
ECR_1958,PCB,Connector,Supplier,2,4,2,2,3,Medium,18,7,0.35234312777735205
ECR_1959,Engine,Valve,Process,6,5,1,2,2,Medium,24,7,0.3661273690451373
ECR_1960,Chassis,Frame,Supplier,4,5,2,4,5,High,12,9,0.38032687539732823
ECR_1961,Battery,Frame,Supplier,6,5,1,3,2,Low,21,8,0.38209566572135784
ECR_1962,Battery,Sensor,Process,2,1,2,3,2,Medium,4,3,0.3139637831979858
ECR_1963,Display,Controller,Supplier,4,2,4,3,7,Medium,9,13,0.36342714714204094
ECR_1964,PCB,Valve,Supplier,6,4,1,3,5,Low,19,15,0.3860641534788679
ECR_1965,Battery,Connector,Process,5,1,1,4,1,Medium,10,4,0.3258620332954835
ECR_1966,Engine,Frame,Supplier,3,4,4,1,3,Low,15,8,0.35679433107290387
ECR_1967,Display,Valve,Supplier,8,1,4,4,7,High,11,17,0.37294825458042485
ECR_1968,Chassis,Frame,Supplier,7,5,2,1,4,Low,28,14,0.3879214790088643
ECR_1969,Display,Connector,Process,3,4,3,5,5,Low,13,9,0.3639780269309254
ECR_1970,Chassis,Frame,Design,6,5,3,5,7,Medium,20,19,0.39561017982219093
ECR_1971,Display,Controller,Process,4,4,3,1,1,Low,18,2,0.34757400652121495
ECR_1972,Display,Controller,Design,5,3,1,4,2,Low,16,6,0.35405618750172707
ECR_1973,Display,Sensor,Supplier,5,1,1,2,6,Medium,7,14,0.3526954416492489
ECR_1974,Chassis,Sensor,Design,7,3,0,4,1,Low,19,3,0.3493333638668151
ECR_1975,Chassis,Frame,Process,5,1,0,2,5,Medium,11,11,0.3402425866989115
ECR_1976,Display,Valve,Process,3,2,2,4,6,High,10,16,0.34708622430997715
ECR_1977,Battery,Controller,Supplier,10,4,2,3,2,Low,26,7,0.3779505013463411
ECR_1978,PCB,Valve,Design,5,2,3,3,1,High,7,4,0.33628084629944327
ECR_1979,PCB,Valve,Supplier,7,2,3,5,4,Low,15,11,0.356874031258435
ECR_1980,PCB,Frame,Supplier,5,1,3,5,3,Low,12,10,0.3375802002891598
ECR_1981,Chassis,Valve,Process,5,3,2,1,3,High,14,8,0.3600794041904001
ECR_1982,Chassis,Controller,Design,9,5,2,2,5,High,23,14,0.3966349022619454
ECR_1983,Battery,Connector,Design,3,1,1,3,7,Medium,8,14,0.3418765195443069
ECR_1984,PCB,Sensor,Design,6,5,1,4,2,Medium,18,4,0.3672727583644626
ECR_1985,PCB,Connector,Design,1,2,3,1,2,High,8,3,0.31081265414084747
ECR_1986,Display,Valve,Supplier,10,5,6,4,3,Low,29,11,0.402722651059615
ECR_1987,Chassis,Connector,Supplier,5,3,0,3,1,Medium,15,6,0.34605596507266334
ECR_1988,PCB,Controller,Process,8,1,2,3,2,Low,12,6,0.34217074610583814
ECR_1989,Battery,Controller,Supplier,5,3,2,3,4,Medium,16,8,0.35524842153448594
ECR_1990,Battery,Valve,Supplier,9,3,2,3,4,Medium,20,12,0.37459316294214473
ECR_1991,PCB,Frame,Process,6,1,1,4,2,Medium,15,7,0.3358825815389454
ECR_1992,Chassis,Connector,Process,8,3,2,1,2,High,16,6,0.3638402040027825
ECR_1993,Battery,Frame,Process,10,4,2,3,3,Low,24,11,0.3855189498561149
ECR_1994,Display,Frame,Supplier,8,4,2,5,5,High,19,13,0.392087488627288
ECR_1995,Battery,Cell,Supplier,3,4,1,1,3,Medium,14,8,0.35641285916951826
ECR_1996,Engine,Valve,Process,7,5,2,5,5,High,16,10,0.3901468939374304
ECR_1997,Engine,Sensor,Process,7,3,0,4,4,High,12,11,0.36762874920120836
ECR_1998,Chassis,Controller,Process,10,1,2,3,5,High,14,11,0.3743031221355406
ECR_1999,PCB,Controller,Supplier,6,1,2,1,3,Low,16,10,0.3437419228922346
ECR_2000,Chassis,Valve,Supplier,7,5,3,3,2,High,20,6,0.376719081845366
ECR_2001,Chassis,Sensor,Design,2,1,0,3,5,High,2,10,0.338307506446093
ECR_2002,Chassis,Controller,Supplier,9,4,1,1,3,High,21,12,0.38412362893553254
ECR_2003,Chassis,Valve,Supplier,10,3,2,3,4,High,19,13,0.38894241866087625
ECR_2004,Display,Controller,Supplier,10,1,5,3,6,High,15,17,0.36974342323292253
ECR_2005,Display,Frame,Process,1,1,2,2,5,High,1,8,0.3242388508975569
ECR_2006,Battery,Connector,Supplier,1,2,3,2,4,High,4,9,0.32542169415909755
ECR_2007,Engine,Connector,Process,3,2,3,1,4,Medium,16,7,0.3317324520804766
ECR_2008,Chassis,Controller,Design,3,2,0,1,1,High,8,2,0.3247878196043037
ECR_2009,Battery,Cell,Design,1,3,2,3,6,High,10,13,0.3483600430647138
ECR_2010,Engine,Sensor,Process,7,4,1,5,5,Low,21,15,0.39036024740691644
ECR_2011,PCB,Sensor,Process,4,4,1,1,3,Medium,20,8,0.3571123820957182
ECR_2012,Display,Sensor,Process,10,4,2,3,5,High,21,15,0.401343890566103
ECR_2013,Engine,Frame,Supplier,2,3,2,5,5,Low,11,8,0.34797088749211125
ECR_2014,PCB,Sensor,Design,10,3,2,2,6,High,19,14,0.39013443906336953
ECR_2015,Engine,Connector,Process,5,2,1,1,7,High,10,11,0.3690325907828672
ECR_2016,Display,Frame,Supplier,6,1,3,3,4,High,10,12,0.3419293447325152
ECR_2017,Display,Valve,Design,9,5,6,2,4,High,23,13,0.3978292116607111
ECR_2018,Battery,Sensor,Supplier,4,5,1,4,4,High,14,13,0.3690634742796882
ECR_2019,Chassis,Sensor,Design,2,1,4,2,4,Low,7,7,0.3165571360155952
ECR_2020,Engine,Valve,Supplier,5,2,1,3,6,High,11,16,0.36226594108066607
ECR_2021,Engine,Sensor,Design,3,1,2,5,3,Low,9,9,0.3245044248841566
ECR_2022,PCB,Valve,Design,2,1,0,4,2,High,3,6,0.319591108305257
ECR_2023,Display,Frame,Supplier,1,5,3,4,1,Low,15,2,0.34754472205350273
ECR_2024,Engine,Connector,Process,10,2,1,4,7,Medium,21,17,0.3837752606614909
ECR_2025,Display,Valve,Design,2,3,1,1,7,High,10,15,0.36001605098092165
ECR_2026,Engine,Cell,Process,6,5,1,3,4,Medium,27,10,0.3848226466360086
ECR_2027,Battery,Valve,Supplier,8,3,1,4,4,Medium,16,12,0.38005519253405273
ECR_2028,Chassis,Sensor,Process,3,2,0,2,1,Medium,10,3,0.3311652518928277
ECR_2029,Engine,Frame,Process,9,1,3,5,4,High,7,15,0.351354869129946
ECR_2030,Display,Controller,Process,9,4,0,3,2,Medium,22,9,0.385493122930768
ECR_2031,Battery,Frame,Process,2,4,0,2,7,Low,14,13,0.37482085015887817
ECR_2032,Engine,Controller,Process,8,2,4,1,5,High,17,12,0.36594123182131516
ECR_2033,PCB,Valve,Design,10,4,3,4,1,Medium,22,4,0.37977223037117364
ECR_2034,Chassis,Connector,Design,5,3,3,2,7,High,12,16,0.36448403308676414
ECR_2035,Engine,Cell,Design,4,4,1,3,3,Medium,15,9,0.3597486117531225
ECR_2036,Battery,Frame,Supplier,10,2,1,2,7,Low,20,18,0.3847509247443405
ECR_2037,PCB,Sensor,Process,5,2,3,1,1,High,13,5,0.3376046035966204
ECR_2038,Battery,Controller,Design,4,3,0,5,2,High,7,4,0.34706646838950406
ECR_2039,Battery,Sensor,Supplier,8,4,3,4,6,Medium,19,15,0.3945296764238591
ECR_2040,PCB,Connector,Design,4,4,3,3,3,Low,15,8,0.3609830227960099
ECR_2041,Battery,Controller,Design,10,1,2,4,5,High,13,16,0.3660506567223446
ECR_2042,PCB,Frame,Process,6,5,1,4,4,Medium,16,10,0.379357785544435
ECR_2043,Engine,Valve,Supplier,2,2,4,4,1,Low,9,3,0.33057169625662164
ECR_2044,PCB,Sensor,Process,5,1,2,2,3,Low,9,6,0.34012261273197814
ECR_2045,PCB,Connector,Process,6,2,3,2,1,Low,15,6,0.34065401363536557
ECR_2046,Chassis,Frame,Design,5,1,2,5,5,Low,10,10,0.3439296864263381
ECR_2047,PCB,Frame,Process,2,5,3,1,1,High,13,2,0.362014218283223
ECR_2048,PCB,Frame,Supplier,7,1,0,3,7,High,9,13,0.37336795473599826
ECR_2049,Engine,Frame,Process,4,2,5,2,7,Low,14,16,0.35857622766192154
ECR_2050,Chassis,Controller,Process,8,4,3,4,3,Medium,22,10,0.37514690215492585
ECR_2051,Display,Frame,Process,7,2,2,1,2,Medium,15,5,0.35026220753867054
ECR_2052,Engine,Sensor,Design,7,3,4,3,6,Low,22,18,0.37810980933148564
ECR_2053,Engine,Connector,Supplier,9,3,1,3,3,Low,24,9,0.3702643673218539
ECR_2054,Display,Controller,Design,1,3,2,3,1,Medium,9,3,0.33185992450453555
ECR_2055,PCB,Frame,Design,10,3,1,3,5,Low,19,14,0.3926218140187341
ECR_2056,Battery,Cell,Design,6,5,2,5,7,Low,18,19,0.39796358924972136
ECR_2057,Chassis,Cell,Design,6,4,0,3,4,High,14,11,0.3728945571851362
ECR_2058,Battery,Connector,Design,6,4,1,1,4,High,17,10,0.37506421627600584
ECR_2059,Display,Valve,Supplier,6,2,2,2,5,Low,15,11,0.35756987990069095
ECR_2060,Engine,Valve,Process,10,1,2,1,1,Low,17,6,0.34713760491920986
ECR_2061,Engine,Controller,Design,7,2,2,4,6,High,16,17,0.38026888769593215
ECR_2062,Chassis,Controller,Design,10,2,3,5,5,Low,19,18,0.3754402720557245
ECR_2063,Engine,Controller,Supplier,6,2,1,5,1,High,14,4,0.3289424324537112
ECR_2064,Engine,Valve,Supplier,1,2,2,4,3,High,5,7,0.3282716049635069
ECR_2065,Chassis,Cell,Process,3,4,1,1,6,Medium,18,14,0.37558212337647157
ECR_2066,Chassis,Valve,Supplier,2,1,3,1,2,High,3,5,0.31577074446392855
ECR_2067,Display,Sensor,Process,6,2,1,4,1,Medium,15,4,0.33194437117180353
ECR_2068,Engine,Frame,Design,8,4,1,3,4,Medium,17,10,0.3843204649334193
ECR_2069,Engine,Controller,Design,3,2,2,3,4,High,5,9,0.33745644537777497
ECR_2070,Display,Cell,Process,10,3,1,2,7,Low,28,22,0.40668564230718596
ECR_2071,PCB,Connector,Supplier,8,2,4,1,6,High,16,14,0.37077445365059125
ECR_2072,PCB,Connector,Process,8,2,1,1,2,Medium,18,9,0.3561523517118049
ECR_2073,PCB,Frame,Supplier,5,5,1,4,1,High,18,3,0.3679899837635508
ECR_2074,Display,Cell,Design,8,3,1,4,2,High,16,8,0.3607120338653603
ECR_2075,Engine,Valve,Supplier,6,1,1,3,7,Medium,10,19,0.35702516972341974
ECR_2076,Display,Valve,Process,5,2,2,1,3,High,10,7,0.3471664179765378
ECR_2077,Display,Sensor,Process,9,1,3,1,2,High,15,6,0.3339803034892377
ECR_2078,PCB,Sensor,Design,7,3,3,5,3,Medium,18,12,0.37180979955174764
ECR_2079,Battery,Valve,Supplier,8,2,4,2,4,Low,20,13,0.3599430775513985
ECR_2080,Engine,Connector,Supplier,1,5,3,2,3,Medium,15,8,0.355221203155404
ECR_2081,PCB,Controller,Supplier,2,4,0,3,1,Medium,14,3,0.3332367684257332
ECR_2082,Battery,Connector,Design,8,5,1,1,6,High,23,13,0.4115918422733308
ECR_2083,Battery,Sensor,Supplier,9,5,1,5,6,Medium,21,14,0.41000258469890594
ECR_2084,Chassis,Frame,Process,4,4,1,1,1,High,13,4,0.35106949153507805
ECR_2085,Engine,Valve,Supplier,10,4,3,4,1,High,18,8,0.382796903381851
ECR_2086,Battery,Sensor,Design,10,4,3,3,1,High,24,6,0.3854493438846079
ECR_2087,PCB,Sensor,Supplier,9,2,3,2,5,Medium,22,16,0.3694064583655654
ECR_2088,Chassis,Controller,Supplier,4,1,2,1,7,Medium,8,19,0.3486525300835177
ECR_2089,Engine,Valve,Process,10,1,2,3,3,High,19,11,0.3663126706924925
ECR_2090,Display,Controller,Supplier,10,4,3,2,1,Low,26,7,0.3778044214950518
ECR_2091,PCB,Valve,Process,10,5,1,1,6,Low,30,16,0.4218345604578515
ECR_2092,Battery,Controller,Process,9,3,3,5,2,Medium,19,8,0.37103039998683485
ECR_2093,Battery,Connector,Design,7,4,2,3,2,High,16,6,0.36788013698371436
ECR_2094,PCB,Frame,Process,2,5,5,1,5,High,15,10,0.3734668574610429
ECR_2095,Battery,Frame,Process,9,5,2,2,3,Medium,26,11,0.3942315244807521
ECR_2096,Chassis,Valve,Design,4,2,2,2,3,Low,10,6,0.34425091155035636
ECR_2097,Engine,Cell,Process,8,2,1,5,7,Medium,12,19,0.3776049736089583
ECR_2098,Chassis,Sensor,Design,7,1,2,3,3,Medium,13,8,0.3492836056723217
ECR_2099,Battery,Sensor,Supplier,7,1,4,3,6,High,10,19,0.36218757635881627
ECR_2100,Display,Valve,Design,8,3,1,1,6,Medium,23,19,0.38330698497901305
ECR_2101,Engine,Controller,Process,1,3,1,2,7,Low,9,17,0.34588472941200893
ECR_2102,Engine,Cell,Design,5,3,1,2,5,Medium,18,12,0.36739249042379296
ECR_2103,PCB,Connector,Process,2,3,3,5,3,High,4,6,0.34537539571951653
ECR_2104,PCB,Controller,Supplier,2,5,0,5,3,Low,15,6,0.36096106966405517
ECR_2105,Display,Controller,Design,1,5,3,3,1,High,17,2,0.33377717459214
ECR_2106,Engine,Valve,Supplier,5,1,0,2,3,Medium,13,9,0.34069835781168023
ECR_2107,Display,Valve,Process,2,2,1,1,6,Medium,9,13,0.346990144569611
ECR_2108,PCB,Sensor,Process,4,2,0,4,1,Medium,10,3,0.3330888246317488
ECR_2109,PCB,Valve,Supplier,3,4,0,1,1,High,10,2,0.3446021496595018
ECR_2110,Engine,Valve,Design,3,5,0,5,3,Medium,17,7,0.355340243032371
ECR_2111,Chassis,Valve,Design,2,3,1,1,2,Low,13,6,0.33790255106427486
ECR_2112,Battery,Sensor,Process,6,3,2,2,4,Low,13,9,0.363902548252099
ECR_2113,PCB,Connector,Supplier,2,4,1,3,6,High,7,10,0.3613450874820842
ECR_2114,PCB,Connector,Supplier,8,2,3,4,2,High,9,8,0.36371525467461857
ECR_2115,Chassis,Valve,Design,8,3,2,3,3,High,17,10,0.37294320499097566
ECR_2116,Chassis,Sensor,Design,5,2,4,4,3,Medium,12,8,0.346094934059151
ECR_2117,Display,Connector,Design,10,4,0,4,2,Low,26,9,0.38068617130663696
ECR_2118,Display,Controller,Supplier,7,2,3,2,3,Low,15,9,0.3500600563963041
ECR_2119,Battery,Connector,Design,4,2,4,2,6,Low,14,9,0.35750946225048963
ECR_2120,Battery,Connector,Design,1,2,1,5,7,High,3,11,0.3350246554529065
ECR_2121,Engine,Sensor,Process,2,3,4,5,1,High,7,2,0.3327540867585694
ECR_2122,Display,Controller,Design,10,1,2,4,5,Medium,16,19,0.3730622962307491
ECR_2123,PCB,Sensor,Design,10,5,0,5,3,High,19,12,0.40687526591513834
ECR_2124,Display,Valve,Supplier,4,2,1,2,3,Low,12,6,0.34490942492272036
ECR_2125,PCB,Frame,Supplier,1,2,1,5,2,Medium,9,4,0.32570020643374964
ECR_2126,Chassis,Connector,Process,8,2,2,4,1,High,12,6,0.34701267606616587
ECR_2127,Display,Frame,Design,9,1,2,3,2,High,12,9,0.3426717978584195
ECR_2128,Chassis,Sensor,Process,4,4,3,1,7,Low,17,13,0.38087806854099404
ECR_2129,Battery,Sensor,Supplier,10,3,2,5,6,Medium,20,15,0.3972176179793259
ECR_2130,Battery,Sensor,Process,3,1,3,2,2,High,6,5,0.3250567513087657
ECR_2131,Engine,Frame,Supplier,2,2,1,3,3,High,8,6,0.3374336576016675
ECR_2132,Display,Sensor,Process,5,1,1,2,1,Medium,11,4,0.3191784416538207
ECR_2133,Chassis,Valve,Process,3,1,3,5,6,Medium,9,13,0.3442844632482447
ECR_2134,PCB,Sensor,Design,10,1,1,4,3,High,18,12,0.348780382464637
ECR_2135,Battery,Cell,Process,7,4,3,1,6,High,18,13,0.39137617255702056
ECR_2136,Battery,Frame,Design,6,5,1,1,3,Low,23,9,0.38349949085434737
ECR_2137,PCB,Cell,Design,1,3,2,3,3,Medium,8,7,0.3273670633792862
ECR_2138,Chassis,Sensor,Design,8,4,1,1,3,High,19,9,0.38311970060753925
ECR_2139,Chassis,Valve,Design,2,4,2,4,5,High,7,11,0.35467549495167977
ECR_2140,Display,Connector,Process,5,5,4,2,4,High,18,9,0.37803044886584986
ECR_2141,Display,Controller,Supplier,9,4,2,4,1,High,20,5,0.3792983909005252
ECR_2142,Engine,Controller,Supplier,8,1,2,3,7,Low,12,17,0.3684115998682494
ECR_2143,Battery,Sensor,Supplier,2,1,3,3,5,Medium,4,12,0.3283346283173307
ECR_2144,Display,Valve,Process,9,2,3,1,4,High,18,11,0.3715970554114357
ECR_2145,Chassis,Frame,Design,5,4,1,4,6,Medium,20,14,0.3839907447757428
ECR_2146,PCB,Cell,Supplier,10,2,2,2,4,Medium,19,12,0.374994699226912
ECR_2147,Chassis,Cell,Process,6,3,1,4,4,High,8,9,0.37290777129770425
ECR_2148,Battery,Cell,Design,3,1,3,2,5,High,5,11,0.3333218939200695
ECR_2149,Chassis,Frame,Supplier,3,3,3,2,1,High,13,4,0.3411632546772053
ECR_2150,Engine,Controller,Design,10,5,1,4,2,Low,25,7,0.3976484348478461
ECR_2151,Battery,Valve,Supplier,8,1,3,5,4,High,10,13,0.3583601116295126
ECR_2152,PCB,Frame,Supplier,10,3,1,4,2,Medium,23,7,0.3691965477025012
ECR_2153,Engine,Cell,Supplier,10,5,2,2,2,Medium,25,10,0.4010813768914977
ECR_2154,Battery,Sensor,Design,2,3,3,3,3,Low,11,7,0.3406003639898651
ECR_2155,PCB,Connector,Process,2,5,3,3,2,High,12,6,0.36656141694580474
ECR_2156,Engine,Frame,Design,5,5,3,1,6,High,19,12,0.3912857311274442
ECR_2157,Engine,Frame,Supplier,6,1,0,3,6,Low,14,17,0.35489914145257473
ECR_2158,Battery,Valve,Design,2,2,0,5,3,Low,7,5,0.3274297792651032
ECR_2159,Display,Valve,Process,5,5,5,2,1,High,16,4,0.3650241518381495
ECR_2160,Engine,Frame,Design,7,5,0,4,7,High,19,18,0.41205633758048377
ECR_2161,Engine,Cell,Process,10,1,1,4,1,Medium,19,8,0.35391384882248955
ECR_2162,PCB,Connector,Process,10,2,0,5,6,High,13,14,0.3864739791533566
ECR_2163,Chassis,Valve,Design,8,4,3,3,7,High,20,16,0.4042789626779585
ECR_2164,Battery,Cell,Supplier,7,4,1,2,3,Medium,18,9,0.3727880711780418
ECR_2165,Battery,Sensor,Process,8,2,3,3,1,Medium,22,6,0.3474048749384692
ECR_2166,Display,Valve,Design,9,3,1,1,7,Medium,22,17,0.39186483736120786
ECR_2167,Display,Cell,Process,5,1,7,3,7,Medium,11,19,0.35994033628572075
ECR_2168,Battery,Cell,Supplier,5,2,3,1,4,Low,16,9,0.3554403160116614
ECR_2169,Display,Connector,Design,10,4,2,4,1,Medium,24,5,0.3760060312200176
ECR_2170,PCB,Connector,Design,4,5,1,2,3,Low,18,7,0.3666236941246776
ECR_2171,Battery,Sensor,Design,9,4,2,1,7,Medium,24,17,0.40432092844985745
ECR_2172,Display,Cell,Supplier,5,5,2,3,6,Medium,19,19,0.38488497370153973
ECR_2173,Battery,Controller,Process,2,1,4,3,4,Medium,10,11,0.3261770369683198
ECR_2174,Chassis,Cell,Design,10,5,1,4,2,High,21,9,0.4021795077602386
ECR_2175,Engine,Connector,Process,8,2,5,5,2,Low,15,7,0.3568399289658558
ECR_2176,Battery,Controller,Process,7,5,1,5,2,Medium,23,5,0.3851357127265431
ECR_2177,Engine,Valve,Supplier,8,3,2,3,6,High,20,14,0.37839666135741656
ECR_2178,Display,Valve,Design,3,2,1,5,7,Low,10,14,0.35248334233303646
ECR_2179,Engine,Frame,Process,4,1,2,2,3,Low,10,6,0.32051664295114707
ECR_2180,Battery,Connector,Design,5,2,2,5,2,High,10,7,0.33968813356622357
ECR_2181,Chassis,Frame,Design,6,3,0,2,1,Low,14,6,0.3609101227423747
ECR_2182,Display,Controller,Supplier,1,1,4,3,2,High,1,5,0.31885355403311244
ECR_2183,Battery,Connector,Design,4,4,2,3,7,Medium,14,18,0.38193188015412594
ECR_2184,Display,Sensor,Design,10,3,3,3,5,High,17,15,0.3904038130867109
ECR_2185,PCB,Cell,Process,5,1,0,4,6,Low,7,18,0.35240208153242336
ECR_2186,Engine,Sensor,Supplier,7,5,2,5,5,Low,23,14,0.3891064918505252
ECR_2187,PCB,Controller,Design,5,2,1,1,2,Medium,19,6,0.34121965567544577
ECR_2188,Battery,Connector,Process,1,1,3,1,7,High,6,13,0.32427809125585216
ECR_2189,Chassis,Controller,Supplier,7,2,1,3,2,Medium,19,8,0.3372164714834596
ECR_2190,Display,Cell,Supplier,8,5,7,5,5,High,17,16,0.3982680350565643
ECR_2191,Engine,Valve,Process,7,1,2,2,7,High,14,16,0.3768690125197135
ECR_2192,Display,Valve,Process,4,4,0,1,6,High,12,12,0.38333139621765244
ECR_2193,Battery,Controller,Process,8,3,3,3,6,Medium,18,14,0.39072469450861425
ECR_2194,Display,Frame,Process,5,1,5,1,2,Medium,10,9,0.330086552123677
ECR_2195,Engine,Connector,Process,10,5,1,1,6,Low,25,15,0.4227963055586338
ECR_2196,Battery,Connector,Design,9,1,1,1,4,Medium,21,12,0.3574393463247616
ECR_2197,Display,Valve,Design,10,2,1,3,7,High,20,22,0.3840817977743368
ECR_2198,Chassis,Sensor,Supplier,5,1,2,3,7,High,7,17,0.3521479261562899
ECR_2199,Battery,Cell,Design,1,4,1,4,6,High,8,9,0.35196716334252126
ECR_2200,Battery,Sensor,Design,9,1,4,4,7,Medium,18,17,0.3863317890491952
ECR_2201,Chassis,Sensor,Design,5,3,2,4,5,Low,15,10,0.36771522947154067
ECR_2202,PCB,Controller,Process,6,1,3,1,3,Medium,12,10,0.33564653522309473
ECR_2203,Engine,Valve,Supplier,4,2,2,5,5,Low,11,13,0.34960396366074864
ECR_2204,PCB,Valve,Supplier,6,1,0,3,1,Medium,15,6,0.32944836692467994
ECR_2205,Display,Valve,Supplier,8,4,1,4,4,High,16,11,0.39217402207607144
ECR_2206,Chassis,Controller,Supplier,3,5,5,5,3,Low,20,6,0.37619111011550943
ECR_2207,PCB,Frame,Design,5,1,4,4,2,Medium,10,7,0.33542610467178674
ECR_2208,Battery,Sensor,Design,2,1,1,4,7,High,2,14,0.34371146959471693
ECR_2209,Display,Controller,Process,2,3,3,5,1,Low,7,4,0.3315971153779365
ECR_2210,Display,Connector,Supplier,7,4,2,4,1,Low,23,6,0.36557920445525227
ECR_2211,PCB,Cell,Design,10,5,3,1,4,High,25,14,0.4054604914407176
ECR_2212,PCB,Frame,Design,10,2,1,1,3,High,18,11,0.37056945916098505
ECR_2213,Chassis,Connector,Process,10,1,1,1,1,Medium,18,6,0.34901062751010653
ECR_2214,Engine,Sensor,Process,6,5,1,2,3,Medium,24,9,0.37775737714368374
ECR_2215,PCB,Valve,Process,4,2,1,4,3,High,7,7,0.334699441973009
ECR_2216,PCB,Sensor,Design,5,4,2,2,6,Medium,19,12,0.37882620969237746
ECR_2217,Battery,Controller,Design,1,4,2,3,1,High,10,3,0.3284433521886814
ECR_2218,Display,Cell,Process,7,5,0,5,3,High,16,9,0.3821834753117117
ECR_2219,Engine,Controller,Supplier,8,2,1,3,4,Medium,13,10,0.3644499998506871
ECR_2220,Battery,Frame,Process,9,4,0,2,1,Medium,25,4,0.3763002155146923
ECR_2221,Chassis,Frame,Process,8,5,2,1,4,Low,23,10,0.39621325505319643
ECR_2222,Chassis,Cell,Process,5,4,0,4,4,Low,14,9,0.37247209900253253
ECR_2223,PCB,Connector,Process,3,4,3,4,3,Medium,14,8,0.3570446860460034
ECR_2224,PCB,Connector,Design,10,4,2,1,3,Medium,26,10,0.39896751254765817
ECR_2225,Chassis,Frame,Supplier,9,3,2,4,6,Medium,20,16,0.39828929516948236
ECR_2226,PCB,Frame,Process,6,2,4,5,7,Low,13,19,0.3680774913640064
ECR_2227,Engine,Valve,Supplier,5,5,2,5,6,Medium,20,15,0.39459496244166753
ECR_2228,PCB,Connector,Supplier,3,5,1,5,1,Low,14,2,0.35412258615502906
ECR_2229,Display,Cell,Supplier,6,2,0,3,6,Low,16,15,0.3566423971156621
ECR_2230,PCB,Connector,Process,3,2,1,1,2,Low,11,7,0.33332495619375985
ECR_2231,Battery,Valve,Design,10,2,1,5,1,Low,19,6,0.3573615092850319
ECR_2232,Engine,Controller,Process,6,2,2,2,4,High,12,9,0.3516044352556178
ECR_2233,Battery,Frame,Supplier,4,1,1,5,6,Medium,16,14,0.3420836229806073
ECR_2234,Battery,Frame,Supplier,2,5,4,3,6,Medium,13,13,0.3712271457117552
ECR_2235,Display,Valve,Design,8,1,1,2,7,High,13,22,0.3791623240887376
ECR_2236,Engine,Cell,Process,4,4,2,1,6,Medium,13,11,0.3689739549785218
ECR_2237,Engine,Frame,Supplier,9,4,0,1,3,Low,24,9,0.38423139950693425
